Input,Output,Epoch,ObservedProb,ExpectedProb
mureg+PL_2,muregson,6,0.0,0.07557612091451604
mureg+PL_3,muregson,6,0.0,0.07557612091451604
mureg+PL_4,muregson,6,0.0,0.07557612091451604
mureg+PL_5,muregson,6,0.0,0.07557612091451604
mureg+PL_6,muregson,6,0.0,0.07557612091451604
mureg+PL_7,muregson,6,0.0,0.07557612091451604
mureg+PL_8,muregson,6,0.0,0.07557612091451604
mureg+PL_9,muregson,6,0.0,0.07557612091451604
mureg+PL_10,muregson,6,0.0,0.07557612091451604
mureg+PL_11,muregson,6,0.0,0.07557612091451604
mureg+PL_12,muregson,6,0.0,0.07557612091451604
mureg+PL_13,muregson,6,0.0,0.07557612091451604
mureg+PL_14,muregson,6,0.0,0.07557612091451604
mureg+PL_15,muregson,6,0.0,0.07557612091451604
mureg+PL_16,muregson,6,0.0,0.07557612091451604
mureg+PL_17,muregson,6,0.0,0.07557612091451604
mureg+PL_18,muregson,6,0.0,0.07557612091451604
mureg+PL_19,muregson,6,0.0,0.07557612091451604
mureg+PL_20,muregson,6,0.0,0.07557612091451604
mureg+PL_21,muregson,6,0.0,0.07557612091451604
mureg+PL_22,muregson,6,0.0,0.07557612091451604
mureg+PL_23,muregson,6,0.0,0.07557612091451604
mureg+PL_24,muregson,6,0.0,0.07557612091451604
mureg+PL_25,muregson,6,0.0,0.07557612091451604
mureg+PL_26,muregson,6,0.0,0.07557612091451604
mureg+PL_27,muregson,6,0.0,0.07557612091451604
mureg+PL_28,muregson,6,0.0,0.07557612091451604
mureg+PL_29,muregson,6,0.0,0.07557612091451604
mureg+PL_30,muregson,6,0.0,0.07557612091451604
mureg+PL_31,muregson,6,0.0,0.07557612091451604
mureg+PL_32,muregson,6,0.0,0.07557612091451604
mureg+PL_33,muregson,6,0.0,0.07557612091451604
mureg+PL_34,muregson,6,0.0,0.07557612091451604
mureg+PL_35,muregson,6,0.0,0.07557612091451604
mureg+PL_36,muregson,6,0.0,0.07557612091451604
mureg+PL_37,muregson,6,0.0,0.07557612091451604
mureg+PL_38,muregson,6,0.0,0.07557612091451604
mureg+PL_39,muregson,6,0.0,0.07557612091451604
mureg+PL_40,muregson,6,0.0,0.07557612091451604
mureg+PL_41,muregson,6,0.0,0.07557612091451604
mureg+PL_42,muregson,6,0.0,0.07557612091451604
mureg+PL_43,muregson,6,0.0,0.07557612091451604
mureg+PL_44,muregson,6,0.0,0.07557612091451604
mureg+PL_45,muregson,6,0.0,0.07557612091451604
mureg+PL_46,muregson,6,0.0,0.07557612091451604
mureg+PL_47,muregson,6,0.0,0.07557612091451604
mureg+PL_48,muregson,6,0.0,0.07557612091451604
mureg+PL_49,muregson,6,0.0,0.07557612091451604
mureg+PL_50,muregson,6,0.0,0.07557612091451604
mureg+PL_51,muregson,6,0.0,0.07557612091451604
mureg+PL_52,muregson,6,0.0,0.07557612091451604
mureg+PL_53,muregson,6,0.0,0.07557612091451604
mureg+PL_54,muregson,6,0.0,0.07557612091451604
mureg+PL_55,muregson,6,0.0,0.07557612091451604
mureg+PL_56,muregson,6,0.0,0.07557612091451604
mureg+PL_57,muregson,6,0.0,0.07557612091451604
mureg+PL_58,muregson,6,0.0,0.07557612091451604
mureg+PL_59,muregson,6,0.0,0.07557612091451604
mureg+PL_60,muregson,6,0.0,0.07557612091451604
mureg+PL_61,muregson,6,0.0,0.07557612091451604
mureg+PL_62,muregson,6,0.0,0.07557612091451604
mureg+PL_63,muregson,6,0.0,0.07557612091451604
mureg+PL_64,muregson,6,0.0,0.07557612091451604
mureg+PL_65,muregson,6,0.0,0.07557612091451604
mureg+PL_66,muregson,6,0.0,0.07557612091451604
mureg+PL_67,muregson,6,0.0,0.07557612091451604
mureg+PL_68,muregson,6,0.0,0.07557612091451604
mureg+PL_69,muregson,6,0.0,0.07557612091451604
mureg+PL_70,muregson,6,0.0,0.07557612091451604
mureg+PL_71,muregson,6,0.0,0.07557612091451604
mureg+PL_72,muregson,6,0.0,0.07557612091451604
mureg+PL_73,muregson,6,0.0,0.07557612091451604
mureg+PL_74,muregson,6,0.0,0.07557612091451604
mureg+PL_75,muregson,6,0.0,0.07557612091451604
mureg+PL_76,muregson,6,0.0,0.07557612091451604
mureg+PL_77,muregson,6,0.0,0.07557612091451604
mureg+PL_78,muregson,6,0.0,0.07557612091451604
mureg+PL_0,muregka,6,1.0,0.9244238790854838
mureg+PL_1,muregka,6,1.0,0.9244238790854838
mureg+PL_2,muregka,6,1.0,0.9244238790854838
mureg+PL_3,muregka,6,1.0,0.9244238790854838
mureg+PL_4,muregka,6,1.0,0.9244238790854838
mureg+PL_5,muregka,6,1.0,0.9244238790854838
mureg+PL_6,muregka,6,1.0,0.9244238790854838
mureg+PL_7,muregka,6,1.0,0.9244238790854838
mureg+PL_8,muregka,6,1.0,0.9244238790854838
mureg+PL_9,muregka,6,1.0,0.9244238790854838
mureg+PL_10,muregka,6,1.0,0.9244238790854838
mureg+PL_11,muregka,6,1.0,0.9244238790854838
mureg+PL_12,muregka,6,1.0,0.9244238790854838
mureg+PL_13,muregka,6,1.0,0.9244238790854838
mureg+PL_14,muregka,6,1.0,0.9244238790854838
mureg+PL_15,muregka,6,1.0,0.9244238790854838
mureg+PL_16,muregka,6,1.0,0.9244238790854838
mureg+PL_17,muregka,6,1.0,0.9244238790854838
mureg+PL_18,muregka,6,1.0,0.9244238790854838
mureg+PL_19,muregka,6,1.0,0.9244238790854838
mureg+PL_20,muregka,6,1.0,0.9244238790854838
mureg+PL_21,muregka,6,1.0,0.9244238790854838
mureg+PL_22,muregka,6,1.0,0.9244238790854838
mureg+PL_23,muregka,6,1.0,0.9244238790854838
mureg+PL_24,muregka,6,1.0,0.9244238790854838
mureg+PL_25,muregka,6,1.0,0.9244238790854838
mureg+PL_26,muregka,6,1.0,0.9244238790854838
mureg+PL_27,muregka,6,1.0,0.9244238790854838
mureg+PL_28,muregka,6,1.0,0.9244238790854838
mureg+PL_29,muregka,6,1.0,0.9244238790854838
mureg+PL_30,muregka,6,1.0,0.9244238790854838
mureg+PL_31,muregka,6,1.0,0.9244238790854838
mureg+PL_32,muregka,6,1.0,0.9244238790854838
mureg+PL_33,muregka,6,1.0,0.9244238790854838
mureg+PL_34,muregka,6,1.0,0.9244238790854838
mureg+PL_35,muregka,6,1.0,0.9244238790854838
mureg+PL_36,muregka,6,1.0,0.9244238790854838
mureg+PL_37,muregka,6,1.0,0.9244238790854838
mureg+PL_38,muregka,6,1.0,0.9244238790854838
mureg+PL_39,muregka,6,1.0,0.9244238790854838
mureg+PL_40,muregka,6,1.0,0.9244238790854838
mureg+PL_41,muregka,6,1.0,0.9244238790854838
mureg+PL_42,muregka,6,1.0,0.9244238790854838
mureg+PL_43,muregka,6,1.0,0.9244238790854838
mureg+PL_44,muregka,6,1.0,0.9244238790854838
mureg+PL_45,muregka,6,1.0,0.9244238790854838
mureg+PL_46,muregka,6,1.0,0.9244238790854838
mureg+PL_47,muregka,6,1.0,0.9244238790854838
mureg+PL_48,muregka,6,1.0,0.9244238790854838
mureg+PL_49,muregka,6,1.0,0.9244238790854838
mureg+PL_50,muregka,6,1.0,0.9244238790854838
mureg+PL_51,muregka,6,1.0,0.9244238790854838
mureg+PL_52,muregka,6,1.0,0.9244238790854838
mureg+PL_53,muregka,6,1.0,0.9244238790854838
mureg+PL_54,muregka,6,1.0,0.9244238790854838
mureg+PL_55,muregka,6,1.0,0.9244238790854838
mureg+PL_56,muregka,6,1.0,0.9244238790854838
mureg+PL_57,muregka,6,1.0,0.9244238790854838
mureg+PL_58,muregka,6,1.0,0.9244238790854838
mureg+PL_59,muregka,6,1.0,0.9244238790854838
mureg+PL_60,muregka,6,1.0,0.9244238790854838
mureg+PL_61,muregka,6,1.0,0.9244238790854838
mureg+PL_62,muregka,6,1.0,0.9244238790854838
mureg+PL_63,muregka,6,1.0,0.9244238790854838
mureg+PL_64,muregka,6,1.0,0.9244238790854838
mureg+PL_65,muregka,6,1.0,0.9244238790854838
mureg+PL_66,muregka,6,1.0,0.9244238790854838
mureg+PL_67,muregka,6,1.0,0.9244238790854838
mureg+PL_68,muregka,6,1.0,0.9244238790854838
mureg+PL_69,muregka,6,1.0,0.9244238790854838
mureg+PL_70,muregka,6,1.0,0.9244238790854838
mureg+PL_71,muregka,6,1.0,0.9244238790854838
mureg+PL_72,muregka,6,1.0,0.9244238790854838
mureg+PL_73,muregka,6,1.0,0.9244238790854838
mureg+PL_74,muregka,6,1.0,0.9244238790854838
mureg+PL_75,muregka,6,1.0,0.9244238790854838
mureg+PL_76,muregka,6,1.0,0.9244238790854838
mureg+PL_77,muregka,6,1.0,0.9244238790854838
mureg+PL_78,muregka,6,1.0,0.9244238790854838
gagut+PL_0,gagutka,6,1.0,0.7920444899038962
gagut+PL_1,gagutka,6,1.0,0.7920444899038962
gagut+PL_2,gagutka,6,1.0,0.7920444899038962
gagut+PL_3,gagutka,6,1.0,0.7920444899038962
gagut+PL_4,gagutka,6,1.0,0.7920444899038962
gagut+PL_5,gagutka,6,1.0,0.7920444899038962
gagut+PL_6,gagutka,6,1.0,0.7920444899038962
gagut+PL_7,gagutka,6,1.0,0.7920444899038962
gagut+PL_8,gagutka,6,1.0,0.7920444899038962
gagut+PL_9,gagutka,6,1.0,0.7920444899038962
gagut+PL_0,gagutson,6,0.0,0.2079555100961039
gagut+PL_1,gagutson,6,0.0,0.2079555100961039
gagut+PL_2,gagutson,6,0.0,0.2079555100961039
gagut+PL_3,gagutson,6,0.0,0.2079555100961039
gagut+PL_4,gagutson,6,0.0,0.2079555100961039
gagut+PL_5,gagutson,6,0.0,0.2079555100961039
gagut+PL_6,gagutson,6,0.0,0.2079555100961039
gagut+PL_7,gagutson,6,0.0,0.2079555100961039
gagut+PL_8,gagutson,6,0.0,0.2079555100961039
gagut+PL_9,gagutson,6,0.0,0.2079555100961039
bizob+PL_0,bizobka,6,1.0,0.7878244673605159
bizob+PL_1,bizobka,6,1.0,0.7878244673605159
bizob+PL_2,bizobka,6,1.0,0.7878244673605159
bizob+PL_3,bizobka,6,1.0,0.7878244673605159
bizob+PL_4,bizobka,6,1.0,0.7878244673605159
bizob+PL_5,bizobka,6,1.0,0.7878244673605159
bizob+PL_6,bizobka,6,1.0,0.7878244673605159
bizob+PL_7,bizobka,6,1.0,0.7878244673605159
bizob+PL_8,bizobka,6,1.0,0.7878244673605159
bizob+PL_0,bizobson,6,0.0,0.21217553263948402
bizob+PL_1,bizobson,6,0.0,0.21217553263948402
bizob+PL_2,bizobson,6,0.0,0.21217553263948402
bizob+PL_3,bizobson,6,0.0,0.21217553263948402
bizob+PL_4,bizobson,6,0.0,0.21217553263948402
bizob+PL_5,bizobson,6,0.0,0.21217553263948402
bizob+PL_6,bizobson,6,0.0,0.21217553263948402
bizob+PL_7,bizobson,6,0.0,0.21217553263948402
bizob+PL_8,bizobson,6,0.0,0.21217553263948402
kumud+PL_0,kumudka,6,1.0,0.7834739201715892
kumud+PL_1,kumudka,6,1.0,0.7834739201715892
kumud+PL_2,kumudka,6,1.0,0.7834739201715892
kumud+PL_3,kumudka,6,1.0,0.7834739201715892
kumud+PL_4,kumudka,6,1.0,0.7834739201715892
kumud+PL_5,kumudka,6,1.0,0.7834739201715892
kumud+PL_6,kumudka,6,1.0,0.7834739201715892
kumud+PL_7,kumudka,6,1.0,0.7834739201715892
kumud+PL_0,kumudson,6,0.0,0.21652607982841074
kumud+PL_1,kumudson,6,0.0,0.21652607982841074
kumud+PL_2,kumudson,6,0.0,0.21652607982841074
kumud+PL_3,kumudson,6,0.0,0.21652607982841074
kumud+PL_4,kumudson,6,0.0,0.21652607982841074
kumud+PL_5,kumudson,6,0.0,0.21652607982841074
kumud+PL_6,kumudson,6,0.0,0.21652607982841074
kumud+PL_7,kumudson,6,0.0,0.21652607982841074
mitin+PL_0,mitinka,6,0.0,0.6456842611054561
mitin+PL_1,mitinka,6,0.0,0.6456842611054561
mitin+PL_2,mitinka,6,0.0,0.6456842611054561
mitin+PL_3,mitinka,6,0.0,0.6456842611054561
mitin+PL_4,mitinka,6,0.0,0.6456842611054561
mitin+PL_5,mitinka,6,0.0,0.6456842611054561
mitin+PL_6,mitinka,6,0.0,0.6456842611054561
mitin+PL_0,mitinson,6,1.0,0.3543157388945438
mitin+PL_1,mitinson,6,1.0,0.3543157388945438
mitin+PL_2,mitinson,6,1.0,0.3543157388945438
mitin+PL_3,mitinson,6,1.0,0.3543157388945438
mitin+PL_4,mitinson,6,1.0,0.3543157388945438
mitin+PL_5,mitinson,6,1.0,0.3543157388945438
mitin+PL_6,mitinson,6,1.0,0.3543157388945438
fogun+PL_0,fogunson,6,1.0,0.7133575841755908
fogun+PL_1,fogunson,6,1.0,0.7133575841755908
fogun+PL_2,fogunson,6,1.0,0.7133575841755908
fogun+PL_3,fogunson,6,1.0,0.7133575841755908
fogun+PL_4,fogunson,6,1.0,0.7133575841755908
fogun+PL_5,fogunson,6,1.0,0.7133575841755908
fogun+PL_6,fogunson,6,1.0,0.7133575841755908
fogun+PL_7,fogunson,6,1.0,0.7133575841755908
fogun+PL_8,fogunson,6,1.0,0.7133575841755908
fogun+PL_9,fogunson,6,1.0,0.7133575841755908
fogun+PL_10,fogunson,6,1.0,0.7133575841755908
fogun+PL_11,fogunson,6,1.0,0.7133575841755908
fogun+PL_12,fogunson,6,1.0,0.7133575841755908
fogun+PL_13,fogunson,6,1.0,0.7133575841755908
fogun+PL_14,fogunson,6,1.0,0.7133575841755908
fogun+PL_15,fogunson,6,1.0,0.7133575841755908
fogun+PL_16,fogunson,6,1.0,0.7133575841755908
fogun+PL_17,fogunson,6,1.0,0.7133575841755908
fogun+PL_18,fogunson,6,1.0,0.7133575841755908
fogun+PL_19,fogunson,6,1.0,0.7133575841755908
fogun+PL_20,fogunson,6,1.0,0.7133575841755908
fogun+PL_21,fogunson,6,1.0,0.7133575841755908
fogun+PL_22,fogunson,6,1.0,0.7133575841755908
fogun+PL_23,fogunson,6,1.0,0.7133575841755908
fogun+PL_24,fogunson,6,1.0,0.7133575841755908
fogun+PL_25,fogunson,6,1.0,0.7133575841755908
fogun+PL_26,fogunson,6,1.0,0.7133575841755908
fogun+PL_27,fogunson,6,1.0,0.7133575841755908
fogun+PL_28,fogunson,6,1.0,0.7133575841755908
fogun+PL_29,fogunson,6,1.0,0.7133575841755908
fogun+PL_30,fogunson,6,1.0,0.7133575841755908
fogun+PL_31,fogunson,6,1.0,0.7133575841755908
fogun+PL_32,fogunson,6,1.0,0.7133575841755908
fogun+PL_33,fogunson,6,1.0,0.7133575841755908
fogun+PL_34,fogunson,6,1.0,0.7133575841755908
fogun+PL_35,fogunson,6,1.0,0.7133575841755908
fogun+PL_36,fogunson,6,1.0,0.7133575841755908
fogun+PL_37,fogunson,6,1.0,0.7133575841755908
fogun+PL_38,fogunson,6,1.0,0.7133575841755908
fogun+PL_39,fogunson,6,1.0,0.7133575841755908
fogun+PL_0,fogunka,6,0.0,0.28664241582440925
fogun+PL_1,fogunka,6,0.0,0.28664241582440925
fogun+PL_2,fogunka,6,0.0,0.28664241582440925
fogun+PL_3,fogunka,6,0.0,0.28664241582440925
fogun+PL_4,fogunka,6,0.0,0.28664241582440925
fogun+PL_5,fogunka,6,0.0,0.28664241582440925
fogun+PL_6,fogunka,6,0.0,0.28664241582440925
fogun+PL_7,fogunka,6,0.0,0.28664241582440925
fogun+PL_8,fogunka,6,0.0,0.28664241582440925
fogun+PL_9,fogunka,6,0.0,0.28664241582440925
fogun+PL_10,fogunka,6,0.0,0.28664241582440925
fogun+PL_11,fogunka,6,0.0,0.28664241582440925
fogun+PL_12,fogunka,6,0.0,0.28664241582440925
fogun+PL_13,fogunka,6,0.0,0.28664241582440925
fogun+PL_14,fogunka,6,0.0,0.28664241582440925
fogun+PL_15,fogunka,6,0.0,0.28664241582440925
fogun+PL_16,fogunka,6,0.0,0.28664241582440925
fogun+PL_17,fogunka,6,0.0,0.28664241582440925
fogun+PL_18,fogunka,6,0.0,0.28664241582440925
fogun+PL_19,fogunka,6,0.0,0.28664241582440925
fogun+PL_20,fogunka,6,0.0,0.28664241582440925
fogun+PL_21,fogunka,6,0.0,0.28664241582440925
fogun+PL_22,fogunka,6,0.0,0.28664241582440925
fogun+PL_23,fogunka,6,0.0,0.28664241582440925
fogun+PL_24,fogunka,6,0.0,0.28664241582440925
fogun+PL_25,fogunka,6,0.0,0.28664241582440925
fogun+PL_26,fogunka,6,0.0,0.28664241582440925
fogun+PL_27,fogunka,6,0.0,0.28664241582440925
fogun+PL_28,fogunka,6,0.0,0.28664241582440925
fogun+PL_29,fogunka,6,0.0,0.28664241582440925
fogun+PL_30,fogunka,6,0.0,0.28664241582440925
fogun+PL_31,fogunka,6,0.0,0.28664241582440925
fogun+PL_32,fogunka,6,0.0,0.28664241582440925
fogun+PL_33,fogunka,6,0.0,0.28664241582440925
fogun+PL_34,fogunka,6,0.0,0.28664241582440925
fogun+PL_35,fogunka,6,0.0,0.28664241582440925
fogun+PL_36,fogunka,6,0.0,0.28664241582440925
fogun+PL_37,fogunka,6,0.0,0.28664241582440925
fogun+PL_38,fogunka,6,0.0,0.28664241582440925
fogun+PL_39,fogunka,6,0.0,0.28664241582440925
ninet+PL_0,ninetka,6,1.0,0.7789880587310178
ninet+PL_1,ninetka,6,1.0,0.7789880587310178
ninet+PL_2,ninetka,6,1.0,0.7789880587310178
ninet+PL_3,ninetka,6,1.0,0.7789880587310178
ninet+PL_4,ninetka,6,1.0,0.7789880587310178
ninet+PL_5,ninetka,6,1.0,0.7789880587310178
ninet+PL_6,ninetka,6,1.0,0.7789880587310178
ninet+PL_0,ninetson,6,0.0,0.22101194126898224
ninet+PL_1,ninetson,6,0.0,0.22101194126898224
ninet+PL_2,ninetson,6,0.0,0.22101194126898224
ninet+PL_3,ninetson,6,0.0,0.22101194126898224
ninet+PL_4,ninetson,6,0.0,0.22101194126898224
ninet+PL_5,ninetson,6,0.0,0.22101194126898224
ninet+PL_6,ninetson,6,0.0,0.22101194126898224
tozim+PL_0,tozimson,6,0.0,0.15485785371579258
tozim+PL_1,tozimson,6,0.0,0.15485785371579258
tozim+PL_2,tozimson,6,0.0,0.15485785371579258
tozim+PL_3,tozimson,6,0.0,0.15485785371579258
tozim+PL_4,tozimson,6,0.0,0.15485785371579258
tozim+PL_5,tozimson,6,0.0,0.15485785371579258
tozim+PL_6,tozimson,6,0.0,0.15485785371579258
tozim+PL_7,tozimson,6,0.0,0.15485785371579258
tozim+PL_8,tozimson,6,0.0,0.15485785371579258
tozim+PL_9,tozimson,6,0.0,0.15485785371579258
tozim+PL_10,tozimson,6,0.0,0.15485785371579258
tozim+PL_11,tozimson,6,0.0,0.15485785371579258
tozim+PL_12,tozimson,6,0.0,0.15485785371579258
tozim+PL_13,tozimson,6,0.0,0.15485785371579258
tozim+PL_14,tozimson,6,0.0,0.15485785371579258
tozim+PL_15,tozimson,6,0.0,0.15485785371579258
tozim+PL_16,tozimson,6,0.0,0.15485785371579258
tozim+PL_17,tozimson,6,0.0,0.15485785371579258
tozim+PL_18,tozimson,6,0.0,0.15485785371579258
tozim+PL_19,tozimson,6,0.0,0.15485785371579258
tozim+PL_20,tozimson,6,0.0,0.15485785371579258
tozim+PL_21,tozimson,6,0.0,0.15485785371579258
tozim+PL_22,tozimson,6,0.0,0.15485785371579258
tozim+PL_23,tozimson,6,0.0,0.15485785371579258
tozim+PL_24,tozimson,6,0.0,0.15485785371579258
tozim+PL_25,tozimson,6,0.0,0.15485785371579258
tozim+PL_0,tozimka,6,1.0,0.8451421462842075
tozim+PL_1,tozimka,6,1.0,0.8451421462842075
tozim+PL_2,tozimka,6,1.0,0.8451421462842075
tozim+PL_3,tozimka,6,1.0,0.8451421462842075
tozim+PL_4,tozimka,6,1.0,0.8451421462842075
tozim+PL_5,tozimka,6,1.0,0.8451421462842075
tozim+PL_6,tozimka,6,1.0,0.8451421462842075
tozim+PL_7,tozimka,6,1.0,0.8451421462842075
tozim+PL_8,tozimka,6,1.0,0.8451421462842075
tozim+PL_9,tozimka,6,1.0,0.8451421462842075
tozim+PL_10,tozimka,6,1.0,0.8451421462842075
tozim+PL_11,tozimka,6,1.0,0.8451421462842075
tozim+PL_12,tozimka,6,1.0,0.8451421462842075
tozim+PL_13,tozimka,6,1.0,0.8451421462842075
tozim+PL_14,tozimka,6,1.0,0.8451421462842075
tozim+PL_15,tozimka,6,1.0,0.8451421462842075
tozim+PL_16,tozimka,6,1.0,0.8451421462842075
tozim+PL_17,tozimka,6,1.0,0.8451421462842075
tozim+PL_18,tozimka,6,1.0,0.8451421462842075
tozim+PL_19,tozimka,6,1.0,0.8451421462842075
tozim+PL_20,tozimka,6,1.0,0.8451421462842075
tozim+PL_21,tozimka,6,1.0,0.8451421462842075
tozim+PL_22,tozimka,6,1.0,0.8451421462842075
tozim+PL_23,tozimka,6,1.0,0.8451421462842075
tozim+PL_24,tozimka,6,1.0,0.8451421462842075
tozim+PL_25,tozimka,6,1.0,0.8451421462842075
ribef+PL_0,ribefka,6,0.0,0.6599532791446959
ribef+PL_1,ribefka,6,0.0,0.6599532791446959
ribef+PL_2,ribefka,6,0.0,0.6599532791446959
ribef+PL_3,ribefka,6,0.0,0.6599532791446959
ribef+PL_4,ribefka,6,0.0,0.6599532791446959
ribef+PL_5,ribefka,6,0.0,0.6599532791446959
ribef+PL_0,ribefson,6,1.0,0.340046720855304
ribef+PL_1,ribefson,6,1.0,0.340046720855304
ribef+PL_2,ribefson,6,1.0,0.340046720855304
ribef+PL_3,ribefson,6,1.0,0.340046720855304
ribef+PL_4,ribefson,6,1.0,0.340046720855304
ribef+PL_5,ribefson,6,1.0,0.340046720855304
bitek+PL_0,bitekka,6,1.0,0.7743619363553046
bitek+PL_1,bitekka,6,1.0,0.7743619363553046
bitek+PL_2,bitekka,6,1.0,0.7743619363553046
bitek+PL_3,bitekka,6,1.0,0.7743619363553046
bitek+PL_4,bitekka,6,1.0,0.7743619363553046
bitek+PL_5,bitekka,6,1.0,0.7743619363553046
bitek+PL_0,bitekson,6,0.0,0.22563806364469538
bitek+PL_1,bitekson,6,0.0,0.22563806364469538
bitek+PL_2,bitekson,6,0.0,0.22563806364469538
bitek+PL_3,bitekson,6,0.0,0.22563806364469538
bitek+PL_4,bitekson,6,0.0,0.22563806364469538
bitek+PL_5,bitekson,6,0.0,0.22563806364469538
finok+PL_0,finokka,6,0.0,0.6741785491698387
finok+PL_1,finokka,6,0.0,0.6741785491698387
finok+PL_2,finokka,6,0.0,0.6741785491698387
finok+PL_3,finokka,6,0.0,0.6741785491698387
finok+PL_4,finokka,6,0.0,0.6741785491698387
finok+PL_0,finokson,6,1.0,0.3258214508301613
finok+PL_1,finokson,6,1.0,0.3258214508301613
finok+PL_2,finokson,6,1.0,0.3258214508301613
finok+PL_3,finokson,6,1.0,0.3258214508301613
finok+PL_4,finokson,6,1.0,0.3258214508301613
zobek+PL_0,zobekson,6,0.0,0.17198982781439612
zobek+PL_1,zobekson,6,0.0,0.17198982781439612
zobek+PL_2,zobekson,6,0.0,0.17198982781439612
zobek+PL_3,zobekson,6,0.0,0.17198982781439612
zobek+PL_4,zobekson,6,0.0,0.17198982781439612
zobek+PL_5,zobekson,6,0.0,0.17198982781439612
zobek+PL_6,zobekson,6,0.0,0.17198982781439612
zobek+PL_7,zobekson,6,0.0,0.17198982781439612
zobek+PL_8,zobekson,6,0.0,0.17198982781439612
zobek+PL_9,zobekson,6,0.0,0.17198982781439612
zobek+PL_10,zobekson,6,0.0,0.17198982781439612
zobek+PL_11,zobekson,6,0.0,0.17198982781439612
zobek+PL_12,zobekson,6,0.0,0.17198982781439612
zobek+PL_13,zobekson,6,0.0,0.17198982781439612
zobek+PL_14,zobekson,6,0.0,0.17198982781439612
zobek+PL_15,zobekson,6,0.0,0.17198982781439612
zobek+PL_16,zobekson,6,0.0,0.17198982781439612
zobek+PL_17,zobekson,6,0.0,0.17198982781439612
zobek+PL_18,zobekson,6,0.0,0.17198982781439612
zobek+PL_19,zobekson,6,0.0,0.17198982781439612
zobek+PL_0,zobekka,6,1.0,0.8280101721856039
zobek+PL_1,zobekka,6,1.0,0.8280101721856039
zobek+PL_2,zobekka,6,1.0,0.8280101721856039
zobek+PL_3,zobekka,6,1.0,0.8280101721856039
zobek+PL_4,zobekka,6,1.0,0.8280101721856039
zobek+PL_5,zobekka,6,1.0,0.8280101721856039
zobek+PL_6,zobekka,6,1.0,0.8280101721856039
zobek+PL_7,zobekka,6,1.0,0.8280101721856039
zobek+PL_8,zobekka,6,1.0,0.8280101721856039
zobek+PL_9,zobekka,6,1.0,0.8280101721856039
zobek+PL_10,zobekka,6,1.0,0.8280101721856039
zobek+PL_11,zobekka,6,1.0,0.8280101721856039
zobek+PL_12,zobekka,6,1.0,0.8280101721856039
zobek+PL_13,zobekka,6,1.0,0.8280101721856039
zobek+PL_14,zobekka,6,1.0,0.8280101721856039
zobek+PL_15,zobekka,6,1.0,0.8280101721856039
zobek+PL_16,zobekka,6,1.0,0.8280101721856039
zobek+PL_17,zobekka,6,1.0,0.8280101721856039
zobek+PL_18,zobekka,6,1.0,0.8280101721856039
zobek+PL_19,zobekka,6,1.0,0.8280101721856039
fabem+PL_0,fabemson,6,0.0,0.18512769079546448
fabem+PL_1,fabemson,6,0.0,0.18512769079546448
fabem+PL_2,fabemson,6,0.0,0.18512769079546448
fabem+PL_3,fabemson,6,0.0,0.18512769079546448
fabem+PL_4,fabemson,6,0.0,0.18512769079546448
fabem+PL_5,fabemson,6,0.0,0.18512769079546448
fabem+PL_6,fabemson,6,0.0,0.18512769079546448
fabem+PL_7,fabemson,6,0.0,0.18512769079546448
fabem+PL_8,fabemson,6,0.0,0.18512769079546448
fabem+PL_9,fabemson,6,0.0,0.18512769079546448
fabem+PL_10,fabemson,6,0.0,0.18512769079546448
fabem+PL_11,fabemson,6,0.0,0.18512769079546448
fabem+PL_12,fabemson,6,0.0,0.18512769079546448
fabem+PL_13,fabemson,6,0.0,0.18512769079546448
fabem+PL_14,fabemson,6,0.0,0.18512769079546448
fabem+PL_15,fabemson,6,0.0,0.18512769079546448
fabem+PL_0,fabemka,6,1.0,0.8148723092045355
fabem+PL_1,fabemka,6,1.0,0.8148723092045355
fabem+PL_2,fabemka,6,1.0,0.8148723092045355
fabem+PL_3,fabemka,6,1.0,0.8148723092045355
fabem+PL_4,fabemka,6,1.0,0.8148723092045355
fabem+PL_5,fabemka,6,1.0,0.8148723092045355
fabem+PL_6,fabemka,6,1.0,0.8148723092045355
fabem+PL_7,fabemka,6,1.0,0.8148723092045355
fabem+PL_8,fabemka,6,1.0,0.8148723092045355
fabem+PL_9,fabemka,6,1.0,0.8148723092045355
fabem+PL_10,fabemka,6,1.0,0.8148723092045355
fabem+PL_11,fabemka,6,1.0,0.8148723092045355
fabem+PL_12,fabemka,6,1.0,0.8148723092045355
fabem+PL_13,fabemka,6,1.0,0.8148723092045355
fabem+PL_14,fabemka,6,1.0,0.8148723092045355
fabem+PL_15,fabemka,6,1.0,0.8148723092045355
remoz+PL_0,remozka,6,1.0,0.7695904496065376
remoz+PL_1,remozka,6,1.0,0.7695904496065376
remoz+PL_2,remozka,6,1.0,0.7695904496065376
remoz+PL_3,remozka,6,1.0,0.7695904496065376
remoz+PL_4,remozka,6,1.0,0.7695904496065376
remoz+PL_0,remozson,6,0.0,0.23040955039346245
remoz+PL_1,remozson,6,0.0,0.23040955039346245
remoz+PL_2,remozson,6,0.0,0.23040955039346245
remoz+PL_3,remozson,6,0.0,0.23040955039346245
remoz+PL_4,remozson,6,0.0,0.23040955039346245
zasif+PL_0,zasifka,6,1.0,0.7695904496065376
zasif+PL_1,zasifka,6,1.0,0.7695904496065376
